phase,source_url,destination_url,anchor_text,link_context,http_status,final_url,chain_length,verification,rel,recommended_action
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/,Skip to content,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/,TypeScript / THE COURSE,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/reference/,Reference,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/about/,About,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/,Home,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/reference/,Reference,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/about/,About,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/tracks/,Specialization tracks,HTML anchor,200,https://typescript.robertdevore.com/tracks/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/lessons/setup/,Start learning,HTML anchor,200,https://typescript.robertdevore.com/lessons/setup/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/course/,View all lessons,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/course/,Foundations,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/lessons/setup/,Start stage,HTML anchor,200,https://typescript.robertdevore.com/lessons/setup/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/course/,The type system,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/lessons/structural-typing/,Start stage,HTML anchor,200,https://typescript.robertdevore.com/lessons/structural-typing/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/course/,Real applications,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/lessons/tsconfig/,Start stage,HTML anchor,200,https://typescript.robertdevore.com/lessons/tsconfig/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/course/,Libraries & scale,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/lessons/library-design/,Start stage,HTML anchor,200,https://typescript.robertdevore.com/lessons/library-design/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/course/,Advanced & production,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/lessons/advanced-design/,Start stage,HTML anchor,200,https://typescript.robertdevore.com/lessons/advanced-design/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/lessons/runtime-validation/,Learn runtime validation,HTML anchor,200,https://typescript.robertdevore.com/lessons/runtime-validation/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/builds/capstone/,View the project,HTML anchor,200,https://typescript.robertdevore.com/builds/capstone/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/,TypeScript / The course,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/course/,Learning path,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/,https://typescript.robertdevore.com/sitemap.xml,Sitemap,HTML anchor,200,https://typescript.robertdevore.com/sitemap.xml,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/research/,Skip to content,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/,TypeScript / THE COURSE,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/reference/,Reference,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/about/,About,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/,Home,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/reference/,Reference,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/about/,About,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/tracks/,Specialization tracks,HTML anchor,200,https://typescript.robertdevore.com/tracks/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/,TypeScript / The course,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/course/,Learning path,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/research/,https://typescript.robertdevore.com/sitemap.xml,Sitemap,HTML anchor,200,https://typescript.robertdevore.com/sitemap.xml,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/labs/browser/,https://typescript.robertdevore.com/lessons/runtime-safety/,Back to runtime safety,HTML anchor,200,https://typescript.robertdevore.com/lessons/runtime-safety/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/course/,Skip to content,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/,TypeScript / THE COURSE,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/reference/,Reference,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/about/,About,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/,Home,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/reference/,Reference,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/about/,About,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/tracks/,Specialization tracks,HTML anchor,200,https://typescript.robertdevore.com/tracks/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/setup/,01Modern TypeScript setup,HTML anchor,200,https://typescript.robertdevore.com/lessons/setup/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/values-and-types/,02JavaScript values & TypeScript types,HTML anchor,200,https://typescript.robertdevore.com/lessons/values-and-types/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/functions/,03Functions & callbacks,HTML anchor,200,https://typescript.robertdevore.com/lessons/functions/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/objects-arrays-tuples/,"04Objects, arrays & tuples",HTML anchor,200,https://typescript.robertdevore.com/lessons/objects-arrays-tuples/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/narrowing/,"05Unions, literals & narrowing",HTML anchor,200,https://typescript.robertdevore.com/lessons/narrowing/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/interfaces-and-aliases/,06Interfaces & type aliases,HTML anchor,200,https://typescript.robertdevore.com/lessons/interfaces-and-aliases/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/errors-and-null/,07Errors & nullable values,HTML anchor,200,https://typescript.robertdevore.com/lessons/errors-and-null/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/builds/data-utility/,Build 1: command-line data utility,HTML anchor,200,https://typescript.robertdevore.com/builds/data-utility/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/structural-typing/,08Structural typing & assignability,HTML anchor,200,https://typescript.robertdevore.com/lessons/structural-typing/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/any-unknown-never-void/,"09any, unknown, never & void",HTML anchor,200,https://typescript.robertdevore.com/lessons/any-unknown-never-void/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/assertions-const-satisfies/,"10Assertions, as const & satisfies",HTML anchor,200,https://typescript.robertdevore.com/lessons/assertions-const-satisfies/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/generics/,11Generics & type relationships,HTML anchor,200,https://typescript.robertdevore.com/lessons/generics/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/keyof-typeof-indexed-access/,"12keyof, typeof & indexed access",HTML anchor,200,https://typescript.robertdevore.com/lessons/keyof-typeof-indexed-access/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/mapped-types/,13Mapped types,HTML anchor,200,https://typescript.robertdevore.com/lessons/mapped-types/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/conditional-types/,14Conditional types & infer,HTML anchor,200,https://typescript.robertdevore.com/lessons/conditional-types/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/template-literal-types/,15Template literal types,HTML anchor,200,https://typescript.robertdevore.com/lessons/template-literal-types/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/exhaustiveness/,16Discriminated unions & exhaustiveness,HTML anchor,200,https://typescript.robertdevore.com/lessons/exhaustiveness/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/variance/,17Variance & function compatibility,HTML anchor,200,https://typescript.robertdevore.com/lessons/variance/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/builds/library-cli/,Build 2: reusable library & CLI,HTML anchor,200,https://typescript.robertdevore.com/builds/library-cli/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/tsconfig/,18Configuring TypeScript,HTML anchor,200,https://typescript.robertdevore.com/lessons/tsconfig/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/modules/,"19ESM, CommonJS & module resolution",HTML anchor,200,https://typescript.robertdevore.com/lessons/modules/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/runtime-validation/,20Runtime validation & trusted boundaries,HTML anchor,200,https://typescript.robertdevore.com/lessons/runtime-validation/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/async/,21Async TypeScript & cancellation,HTML anchor,200,https://typescript.robertdevore.com/lessons/async/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/http-clients/,22HTTP clients & external APIs,HTML anchor,200,https://typescript.robertdevore.com/lessons/http-clients/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/testing/,23Runtime tests & type tests,HTML anchor,200,https://typescript.robertdevore.com/lessons/testing/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/static-analysis/,"24Linting, formatting & static analysis",HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/node-application/,25Building a Node.js application,HTML anchor,200,https://typescript.robertdevore.com/lessons/node-application/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/builds/application/,Build 3: validated HTTP application,HTML anchor,200,https://typescript.robertdevore.com/builds/application/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/library-design/,26Designing library APIs,HTML anchor,200,https://typescript.robertdevore.com/lessons/library-design/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/declaration-files/,27Declaration files,HTML anchor,200,https://typescript.robertdevore.com/lessons/declaration-files/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/publishing/,28Publishing typed packages,HTML anchor,200,https://typescript.robertdevore.com/lessons/publishing/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/workspaces/,29Workspaces & project boundaries,HTML anchor,200,https://typescript.robertdevore.com/lessons/workspaces/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/performance/,30Compiler & editor performance,HTML anchor,200,https://typescript.robertdevore.com/lessons/performance/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/javascript-migration/,31Migrating JavaScript safely,HTML anchor,200,https://typescript.robertdevore.com/lessons/javascript-migration/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/builds/package-consumer/,Build 4: package & independent consumer,HTML anchor,200,https://typescript.robertdevore.com/builds/package-consumer/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/advanced-design/,32Practical advanced types,HTML anchor,200,https://typescript.robertdevore.com/lessons/advanced-design/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/runtime-safety/,33Type safety versus runtime safety,HTML anchor,200,https://typescript.robertdevore.com/lessons/runtime-safety/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/architecture/,34Architecture for large TypeScript systems,HTML anchor,200,https://typescript.robertdevore.com/lessons/architecture/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/compiler-tooling/,"35Compiler, language service & LSP",HTML anchor,200,https://typescript.robertdevore.com/lessons/compiler-tooling/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/lessons/shipping/,36Shipping & maintaining TypeScript,HTML anchor,200,https://typescript.robertdevore.com/lessons/shipping/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/builds/capstone/,Capstone: typed job execution platform,HTML anchor,200,https://typescript.robertdevore.com/builds/capstone/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/,TypeScript / The course,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/course/,Learning path,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/course/,https://typescript.robertdevore.com/sitemap.xml,Sitemap,HTML anchor,200,https://typescript.robertdevore.com/sitemap.xml,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/tracks/,Skip to content,HTML anchor,200,https://typescript.robertdevore.com/tracks/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/,TypeScript / THE COURSE,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/reference/,Reference,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/about/,About,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/,Home,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/reference/,Reference,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/about/,About,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/tracks/,Specialization tracks,HTML anchor,200,https://typescript.robertdevore.com/tracks/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/lessons/node-application/,Node application,HTML anchor,200,https://typescript.robertdevore.com/lessons/node-application/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/lessons/async/,async,HTML anchor,200,https://typescript.robertdevore.com/lessons/async/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/lessons/architecture/,architecture,HTML anchor,200,https://typescript.robertdevore.com/lessons/architecture/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/labs/browser/,DOM lab,HTML anchor,200,https://typescript.robertdevore.com/labs/browser/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/lessons/publishing/,package publishing,HTML anchor,200,https://typescript.robertdevore.com/lessons/publishing/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/lessons/conditional-types/,conditional types,HTML anchor,200,https://typescript.robertdevore.com/lessons/conditional-types/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/lessons/advanced-design/,advanced design,HTML anchor,200,https://typescript.robertdevore.com/lessons/advanced-design/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/lessons/compiler-tooling/,compiler tooling,HTML anchor,200,https://typescript.robertdevore.com/lessons/compiler-tooling/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/lessons/workspaces/,workspaces,HTML anchor,200,https://typescript.robertdevore.com/lessons/workspaces/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/lessons/performance/,performance,HTML anchor,200,https://typescript.robertdevore.com/lessons/performance/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/,TypeScript / The course,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/course/,Learning path,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/tracks/,https://typescript.robertdevore.com/sitemap.xml,Sitemap,HTML anchor,200,https://typescript.robertdevore.com/sitemap.xml,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/about/,Skip to content,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/,TypeScript / THE COURSE,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/reference/,Reference,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/about/,About,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/,Home,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/reference/,Reference,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/about/,About,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/tracks/,Specialization tracks,HTML anchor,200,https://typescript.robertdevore.com/tracks/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/lessons/setup/,setup,HTML anchor,200,https://typescript.robertdevore.com/lessons/setup/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/course/,learning path,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/reference/,reference index,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/research/,sources and currency page,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/,TypeScript / The course,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/course/,Learning path,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/about/,https://typescript.robertdevore.com/sitemap.xml,Sitemap,HTML anchor,200,https://typescript.robertdevore.com/sitemap.xml,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/builds/package-consumer/,https://typescript.robertdevore.com/builds/package-consumer/,Skip to content,HTML anchor,200,https://typescript.robertdevore.com/builds/package-consumer/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/builds/package-consumer/,https://typescript.robertdevore.com/,TypeScript / THE COURSE,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/builds/package-consumer/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
